Symbol,Type,Entry Time,Entry Price,Exit Time,Exit Price,PnL,Cumulative PnL,Exit Reason
NIFTY 50,Long,2026-01-08 09:15:00,26123.25,2026-01-08 09:25:00,26074.85,-48.40,587.05,StopLoss
NIFTY 50,Long,2026-01-09 09:15:00,25938.8,2026-01-09 09:25:00,25840.2,-98.6,488.45,StopLoss
NIFTY 50,Long,2026-01-12 12:40:00,25723.05,2026-01-12 13:00:00,25679.5,-43.55,444.90,StopLoss
NIFTY 50,Short,2026-01-13 09:30:00,25745.35,2026-01-13 09:45:00,25778.0,-32.65,412.25,StopLoss
NIFTY 50,Long,2026-01-14 09:20:00,25705.15,2026-01-14 09:45:00,25680.5,-24.65,387.60,StopLoss
NIFTY 50,Long,2026-01-16 09:15:00,25730.45,2026-01-16 10:15:00,25830.45,100.00,487.60,TakeProfit
NIFTY 50,Short,2026-01-20 09:15:00,25558.25,2026-01-20 09:35:00,25458.25,100.00,587.60,TakeProfit
NIFTY 50,Long,2026-01-21 09:15:00,25242.4,2026-01-21 10:20:00,25130.15,-112.25,475.35,StopLoss
NIFTY BANK,Short,2015-01-12 09:15:00,18559.15,2015-01-12 09:40:00,18632.0,-72.85,402.50,StopLoss
NIFTY BANK,Short,2015-01-13 14:30:00,18723.2,2015-01-13 15:15:00,18719.4,3.8,406.30,EOD SquareOff
NIFTY BANK,Long,2015-01-14 09:45:00,18754.75,2015-01-14 09:50:00,18723.2,-31.55,374.75,StopLoss
NIFTY BANK,Short,2015-01-22 09:15:00,19858.5,2015-01-22 10:30:00,19898.5,-40.0,334.75,StopLoss
NIFTY BANK,Short,2015-01-28 09:20:00,20487.05,2015-01-28 09:25:00,20527.15,-40.10,294.65,StopLoss
NIFTY BANK,Short,2015-01-30 09:15:00,20486.75,2015-01-30 11:05:00,20386.75,100.00,394.65,TakeProfit
NIFTY BANK,Long,2015-02-02 13:35:00,19937.45,2015-02-02 14:35:00,19795.5,-141.95,252.70,StopLoss
NIFTY BANK,Short,2015-02-03 09:40:00,19858.6,2015-02-03 09:50:00,19891.25,-32.65,220.05,StopLoss
NIFTY BANK,Long,2015-02-05 09:20:00,19198.05,2015-02-05 10:05:00,19298.05,100.00,320.05,TakeProfit
NIFTY BANK,Long,2015-02-06 09:20:00,19114.95,2015-02-06 09:30:00,19022.6,-92.35,227.70,StopLoss
NIFTY BANK,Long,2015-02-10 09:15:00,18444.95,2015-02-10 09:20:00,18544.95,100.00,327.70,TakeProfit
NIFTY BANK,Short,2015-02-12 09:25:00,18977.8,2015-02-12 09:30:00,18877.8,100.0,427.70,TakeProfit
NIFTY BANK,Short,2015-02-16 11:20:00,19306.55,2015-02-16 12:00:00,19362.2,-55.65,372.05,StopLoss
NIFTY BANK,Long,2015-02-18 09:15:00,19234.45,2015-02-18 09:25:00,19201.45,-33.00,339.05,StopLoss
NIFTY BANK,Long,2015-02-19 09:15:00,19344.25,2015-02-19 09:25:00,19296.15,-48.10,290.95,StopLoss
NIFTY BANK,Short,2015-02-20 09:15:00,19117.75,2015-02-20 09:25:00,19017.75,100.00,390.95,TakeProfit
NIFTY BANK,Short,2015-02-23 11:20:00,19078.95,2015-02-23 11:30:00,19105.3,-26.35,364.60,StopLoss
NIFTY BANK,Short,2015-02-24 09:15:00,18877.6,2015-02-24 09:30:00,18777.6,100.0,464.60,TakeProfit
NIFTY BANK,Short,2015-02-25 13:55:00,18855.8,2015-02-25 14:50:00,18755.8,100.0,564.60,TakeProfit
NIFTY BANK,Short,2015-02-26 09:15:00,18703.55,2015-02-26 13:35:00,18603.55,100.00,664.60,TakeProfit
NIFTY BANK,Long,2015-02-28 11:40:00,19167.85,2015-02-28 12:05:00,19267.85,100.00,764.60,TakeProfit
NIFTY BANK,Short,2015-03-03 09:15:00,19910.65,2015-03-03 15:15:00,19952.8,-42.15,722.45,EOD SquareOff
NIFTY BANK,Short,2015-03-04 14:25:00,19924.0,2015-03-04 14:40:00,19824.0,100.0,822.45,TakeProfit
NIFTY BANK,Long,2015-03-10 09:30:00,19178.9,2015-03-10 13:10:00,19124.2,-54.7,767.75,StopLoss
NIFTY BANK,Long,2015-03-11 09:15:00,19104.15,2015-03-11 10:20:00,19050.3,-53.85,713.90,StopLoss
NIFTY BANK,Short,2015-03-13 10:05:00,19072.6,2015-03-13 11:30:00,18972.6,100.0,813.90,TakeProfit
NIFTY BANK,Long,2015-03-16 14:25:00,18901.1,2015-03-16 14:45:00,18843.75,-57.35,756.55,StopLoss
NIFTY BANK,Short,2015-03-17 12:55:00,18871.25,2015-03-17 14:55:00,18890.85,-19.60,736.95,StopLoss
NIFTY BANK,Short,2015-03-18 09:15:00,19023.35,2015-03-18 10:15:00,19088.95,-65.60,671.35,StopLoss
NIFTY BANK,Short,2015-03-19 14:25:00,19037.85,2015-03-19 14:55:00,18937.85,100.00,771.35,TakeProfit
NIFTY BANK,Short,2015-03-23 09:15:00,18645.9,2015-03-23 09:45:00,18545.9,100.0,871.35,TakeProfit
NIFTY BANK,Long,2015-03-24 09:40:00,18487.05,2015-03-24 10:05:00,18471.0,-16.05,855.30,StopLoss
NIFTY BANK,Long,2015-03-25 09:15:00,18375.2,2015-03-25 09:25:00,18333.75,-41.45,813.85,StopLoss
NIFTY BANK,Short,2015-03-27 09:15:00,17955.8,2015-03-27 09:40:00,17855.8,100.0,913.85,TakeProfit
NIFTY BANK,Short,2015-03-31 09:15:00,18324.05,2015-03-31 12:10:00,18424.1,-100.05,813.80,StopLoss
NIFTY BANK,Long,2015-04-01 09:45:00,18219.95,2015-04-01 12:45:00,18319.95,100.00,913.80,TakeProfit
NIFTY BANK,Short,2015-04-06 09:20:00,18554.25,2015-04-06 09:25:00,18578.6,-24.35,889.45,StopLoss
NIFTY BANK,Short,2015-04-07 09:35:00,18601.45,2015-04-07 09:55:00,18626.5,-25.05,864.40,StopLoss
NIFTY BANK,Short,2015-04-08 09:45:00,18515.85,2015-04-08 11:30:00,18415.85,100.00,964.40,TakeProfit
NIFTY BANK,Short,2015-04-09 09:15:00,18515.85,2015-04-09 09:20:00,18526.65,-10.80,953.60,StopLoss
NIFTY BANK,Short,2015-04-10 09:15:00,18805.0,2015-04-10 09:45:00,18869.85,-64.85,888.75,StopLoss
NIFTY BANK,Short,2015-04-13 09:15:00,18810.3,2015-04-13 10:25:00,18710.3,100.0,988.75,TakeProfit
NIFTY BANK,Short,2015-04-16 09:15:00,18626.35,2015-04-16 11:00:00,18526.35,100.00,1088.75,TakeProfit
NIFTY BANK,Short,2015-04-17 09:15:00,18586.65,2015-04-17 09:30:00,18486.65,100.00,1188.75,TakeProfit
NIFTY BANK,Short,2015-04-20 09:25:00,18383.65,2015-04-20 09:30:00,18402.25,-18.60,1170.15,StopLoss
NIFTY BANK,Long,2015-04-21 09:20:00,18216.05,2015-04-21 10:00:00,18132.95,-83.10,1087.05,StopLoss
NIFTY BANK,Long,2015-04-22 09:15:00,18240.8,2015-04-22 09:40:00,18188.15,-52.65,1034.40,StopLoss
NIFTY BANK,Long,2015-04-23 11:35:00,18219.75,2015-04-23 13:10:00,18176.6,-43.15,991.25,StopLoss
NIFTY BANK,Short,2015-04-24 09:15:00,18137.95,2015-04-24 09:50:00,18037.95,100.00,1091.25,TakeProfit
NIFTY BANK,Short,2015-04-27 09:15:00,18016.1,2015-04-27 09:55:00,17916.1,100.0,1191.25,TakeProfit
NIFTY BANK,Long,2015-04-28 09:15:00,17840.7,2015-04-28 09:45:00,17940.7,100.0,1291.25,TakeProfit
NIFTY BANK,Short,2015-04-30 09:15:00,18292.4,2015-04-30 09:20:00,18321.85,-29.45,1261.80,StopLoss
NIFTY BANK,Long,2015-05-04 14:25:00,18409.6,2015-05-04 15:10:00,18509.6,100.0,1361.80,TakeProfit
NIFTY BANK,Short,2015-05-05 09:15:00,18448.95,2015-05-05 09:40:00,18500.0,-51.05,1310.75,StopLoss
NIFTY BANK,Short,2015-05-06 09:15:00,18432.0,2015-05-06 09:40:00,18332.0,100.0,1410.75,TakeProfit
NIFTY BANK,Short,2015-05-12 09:15:00,17945.15,2015-05-12 09:30:00,17845.15,100.00,1510.75,TakeProfit
NIFTY BANK,Long,2015-05-13 09:15:00,17882.8,2015-05-13 09:55:00,17982.8,100.0,1610.75,TakeProfit
NIFTY BANK,Short,2015-05-14 09:15:00,17845.7,2015-05-14 10:25:00,18071.0,-225.3,1385.45,StopLoss
NIFTY BANK,Short,2015-05-19 09:15:00,18338.25,2015-05-19 09:55:00,18364.9,-26.65,1358.80,StopLoss
NIFTY BANK,Short,2015-05-21 09:15:00,18559.8,2015-05-21 09:25:00,18600.65,-40.85,1317.95,StopLoss
NIFTY BANK,Short,2015-05-22 14:00:00,18512.0,2015-05-22 15:15:00,18443.65,68.35,1386.30,EOD SquareOff
NIFTY BANK,Long,2015-05-25 10:20:00,18463.45,2015-05-25 10:30:00,18427.1,-36.35,1349.95,StopLoss
NIFTY BANK,Long,2015-05-26 09:15:00,18348.5,2015-05-26 09:25:00,18295.3,-53.2,1296.75,StopLoss
NIFTY BANK,Long,2015-05-27 09:35:00,18305.1,2015-05-27 09:50:00,18405.1,100.0,1396.75,TakeProfit
NIFTY BANK,Short,2015-05-28 11:00:00,18498.5,2015-05-28 12:55:00,18398.5,100.0,1496.75,TakeProfit
NIFTY BANK,Long,2015-05-29 09:15:00,18525.95,2015-05-29 11:00:00,18625.95,100.00,1596.75,TakeProfit
NIFTY BANK,Long,2015-06-01 09:15:00,18819.85,2015-06-01 12:05:00,18673.3,-146.55,1450.20,StopLoss
NIFTY BANK,Short,2015-06-02 09:15:00,18604.65,2015-06-02 11:00:00,18504.65,100.00,1550.20,TakeProfit
NIFTY BANK,Short,2015-06-05 09:15:00,17628.8,2015-06-05 09:20:00,17679.9,-51.1,1499.10,StopLoss
NIFTY BANK,Long,2015-06-09 09:15:00,17470.4,2015-06-09 15:15:00,17499.35,28.95,1528.05,EOD SquareOff
NIFTY BANK,Short,2015-06-11 10:15:00,17655.35,2015-06-11 10:30:00,17555.35,100.00,1628.05,TakeProfit
NIFTY BANK,Long,2015-06-12 12:00:00,17360.4,2015-06-12 14:35:00,17460.4,100.0,1728.05,TakeProfit
NIFTY BANK,Short,2015-06-15 09:15:00,17467.0,2015-06-15 09:20:00,17504.5,-37.5,1690.55,StopLoss
NIFTY BANK,Long,2015-06-16 14:25:00,17465.8,2015-06-16 15:05:00,17565.8,100.0,1790.55,TakeProfit
NIFTY BANK,Short,2015-06-17 09:40:00,17576.4,2015-06-17 10:15:00,17608.95,-32.55,1758.00,StopLoss
NIFTY BANK,Long,2015-06-23 09:20:00,18313.2,2015-06-23 09:35:00,18413.2,100.0,1858.00,TakeProfit
NIFTY BANK,Short,2015-06-24 09:15:00,18386.05,2015-06-24 10:00:00,18411.7,-25.65,1832.35,StopLoss
NIFTY BANK,Long,2015-06-25 09:15:00,18328.4,2015-06-25 09:20:00,18311.05,-17.35,1815.00,StopLoss
NIFTY BANK,Short,2015-06-26 09:15:00,18423.95,2015-06-26 09:30:00,18323.95,100.00,1915.00,TakeProfit
NIFTY BANK,Short,2015-06-30 09:25:00,18225.05,2015-06-30 09:35:00,18125.05,100.00,2015.00,TakeProfit
NIFTY BANK,Long,2015-07-01 09:15:00,18300.8,2015-07-01 10:10:00,18400.8,100.0,2115.00,TakeProfit
NIFTY BANK,Short,2015-07-02 09:15:00,18575.95,2015-07-02 10:20:00,18607.25,-31.30,2083.70,StopLoss
NIFTY BANK,Long,2015-07-03 09:15:00,18577.0,2015-07-03 09:35:00,18677.0,100.0,2183.70,TakeProfit
NIFTY BANK,Long,2015-07-06 12:45:00,18657.9,2015-07-06 14:40:00,18757.9,100.0,2283.70,TakeProfit
NIFTY BANK,Short,2015-07-07 14:25:00,18764.0,2015-07-07 15:15:00,18816.7,-52.7,2231.00,EOD SquareOff
NIFTY BANK,Long,2015-07-09 09:15:00,18493.05,2015-07-09 09:25:00,18435.1,-57.95,2173.05,StopLoss
NIFTY BANK,Short,2015-07-13 09:40:00,18686.4,2015-07-13 09:45:00,18700.2,-13.8,2159.25,StopLoss
NIFTY BANK,Short,2015-07-14 09:15:00,18864.55,2015-07-14 10:15:00,18913.75,-49.20,2110.05,StopLoss
NIFTY BANK,Long,2015-07-15 09:15:00,18828.05,2015-07-15 14:55:00,18784.5,-43.55,2066.50,StopLoss
NIFTY BANK,Short,2015-07-17 09:15:00,19154.3,2015-07-17 09:20:00,19177.45,-23.15,2043.35,StopLoss
NIFTY BANK,Short,2015-07-20 09:15:00,19022.8,2015-07-20 11:30:00,18922.8,100.0,2143.35,TakeProfit
NIFTY BANK,Short,2015-07-21 09:20:00,19007.9,2015-07-21 10:20:00,19080.65,-72.75,2070.60,StopLoss
NIFTY BANK,Long,2015-07-22 10:50:00,18783.25,2015-07-22 12:20:00,18883.25,100.00,2170.60,TakeProfit
NIFTY BANK,Short,2015-07-23 10:15:00,18942.5,2015-07-23 10:20:00,18958.35,-15.85,2154.75,StopLoss
NIFTY BANK,Long,2015-07-28 09:15:00,18262.3,2015-07-28 09:20:00,18250.65,-11.65,2143.10,StopLoss
NIFTY BANK,Short,2015-07-29 11:05:00,18292.1,2015-07-29 13:05:00,18331.25,-39.15,2103.95,StopLoss
NIFTY BANK,Short,2015-08-04 09:15:00,18890.75,2015-08-04 09:20:00,18790.75,100.00,2203.95,TakeProfit
NIFTY BANK,Short,2015-08-05 12:05:00,18967.1,2015-08-05 12:30:00,18987.45,-20.35,2183.60,StopLoss
NIFTY BANK,Long,2015-08-06 13:15:00,18987.6,2015-08-06 14:20:00,19087.6,100.0,2283.60,TakeProfit
NIFTY BANK,Short,2015-08-07 09:15:00,18964.05,2015-08-07 09:25:00,19007.3,-43.25,2240.35,StopLoss
NIFTY BANK,Long,2015-08-10 09:20:00,18960.6,2015-08-10 10:25:00,19060.6,100.0,2340.35,TakeProfit
NIFTY BANK,Short,2015-08-11 09:15:00,18866.85,2015-08-11 12:30:00,18766.85,100.00,2440.35,TakeProfit
NIFTY BANK,Long,2015-08-13 09:15:00,18330.95,2015-08-13 10:15:00,18211.5,-119.45,2320.90,StopLoss
NIFTY BANK,Short,2015-08-14 09:20:00,18256.6,2015-08-14 09:25:00,18263.05,-6.45,2314.45,StopLoss
NIFTY BANK,Short,2015-08-17 09:20:00,18661.4,2015-08-17 12:40:00,18866.85,-205.45,2109.00,StopLoss
NIFTY BANK,Short,2015-08-18 11:25:00,18768.35,2015-08-18 12:05:00,18668.35,100.00,2209.00,TakeProfit
NIFTY BANK,Short,2015-08-19 09:15:00,18702.25,2015-08-19 09:25:00,18753.45,-51.20,2157.80,StopLoss
NIFTY BANK,Short,2015-08-20 09:30:00,18663.75,2015-08-20 12:45:00,18563.75,100.00,2257.80,TakeProfit
NIFTY BANK,Short,2015-08-25 09:15:00,17038.2,2015-08-25 09:20:00,17095.25,-57.05,2200.75,StopLoss
NIFTY BANK,Short,2015-08-26 09:15:00,16992.25,2015-08-26 09:35:00,17113.1,-120.85,2079.90,StopLoss
NIFTY BANK,Short,2015-08-28 13:50:00,17227.15,2015-08-28 14:00:00,17296.85,-69.70,2010.20,StopLoss
NIFTY BANK,Long,2015-08-31 10:25:00,17267.9,2015-08-31 13:35:00,17193.95,-73.95,1936.25,StopLoss
NIFTY BANK,Short,2015-09-02 09:15:00,16601.8,2015-09-02 09:50:00,16501.8,100.0,2036.25,TakeProfit
NIFTY BANK,Short,2015-09-03 09:15:00,16402.45,2015-09-03 09:50:00,16423.3,-20.85,2015.40,StopLoss
NIFTY BANK,Short,2015-09-07 09:15:00,16168.35,2015-09-07 09:25:00,16237.9,-69.55,1945.85,StopLoss
NIFTY BANK,Long,2015-09-08 09:15:00,15925.05,2015-09-08 09:45:00,16025.05,100.00,2045.85,TakeProfit
NIFTY BANK,Short,2015-09-11 12:50:00,16614.65,2015-09-11 14:55:00,16652.1,-37.45,2008.40,StopLoss
NIFTY BANK,Long,2015-09-14 09:20:00,16642.7,2015-09-14 09:25:00,16582.7,-60.0,1948.40,StopLoss
NIFTY BANK,Short,2015-09-15 09:15:00,16875.05,2015-09-15 09:25:00,16908.0,-32.95,1915.45,StopLoss
NIFTY BANK,Long,2015-09-16 10:25:00,16818.3,2015-09-16 10:30:00,16800.05,-18.25,1897.20,StopLoss
NIFTY BANK,Short,2015-09-21 10:30:00,17367.05,2015-09-21 10:35:00,17381.15,-14.10,1883.10,StopLoss
NIFTY BANK,Short,2015-09-22 10:05:00,17512.05,2015-09-22 10:10:00,17522.9,-10.85,1872.25,StopLoss
NIFTY BANK,Long,2015-09-23 11:40:00,17047.85,2015-09-23 12:20:00,17147.85,100.00,1972.25,TakeProfit
NIFTY BANK,Long,2015-09-24 09:15:00,17250.3,2015-09-24 09:35:00,17184.25,-66.05,1906.20,StopLoss
NIFTY BANK,Long,2015-09-28 09:15:00,17309.7,2015-09-28 14:45:00,17186.4,-123.3,1782.90,StopLoss
NIFTY BANK,Long,2015-09-29 11:00:00,17070.15,2015-09-29 11:05:00,17170.15,100.00,1882.90,TakeProfit
NIFTY BANK,Short,2015-09-30 11:05:00,17171.15,2015-09-30 11:30:00,17210.05,-38.90,1844.00,StopLoss
NIFTY BANK,Short,2015-10-01 10:15:00,17229.5,2015-10-01 13:55:00,17129.5,100.0,1944.00,TakeProfit
NIFTY BANK,Short,2015-10-06 09:20:00,17662.45,2015-10-06 09:30:00,17697.6,-35.15,1908.85,StopLoss
NIFTY BANK,Long,2015-10-07 09:30:00,17634.55,2015-10-07 09:45:00,17582.8,-51.75,1857.10,StopLoss
NIFTY BANK,Short,2015-10-08 09:15:00,17560.45,2015-10-08 09:45:00,17460.45,100.00,1957.10,TakeProfit
NIFTY BANK,Short,2015-10-09 13:15:00,17523.75,2015-10-09 13:25:00,17543.55,-19.80,1937.30,StopLoss
NIFTY BANK,Short,2015-10-12 09:15:00,17576.35,2015-10-12 09:40:00,17642.6,-66.25,1871.05,StopLoss
NIFTY BANK,Long,2015-10-13 09:20:00,17576.65,2015-10-13 09:35:00,17560.6,-16.05,1855.00,StopLoss
NIFTY BANK,Long,2015-10-14 09:40:00,17543.3,2015-10-14 11:15:00,17530.35,-12.95,1842.05,StopLoss
NIFTY BANK,Short,2015-10-16 09:15:00,17672.4,2015-10-16 14:10:00,17708.2,-35.8,1806.25,StopLoss
NIFTY BANK,Short,2015-10-19 09:30:00,17871.5,2015-10-19 15:15:00,17847.25,24.25,1830.50,EOD SquareOff
NIFTY BANK,Short,2015-10-20 09:15:00,17843.5,2015-10-20 10:10:00,17877.3,-33.8,1796.70,StopLoss
NIFTY BANK,Long,2015-10-21 09:15:00,17847.45,2015-10-21 12:05:00,17803.85,-43.60,1753.10,StopLoss
NIFTY BANK,Short,2015-10-26 09:45:00,17916.55,2015-10-26 11:00:00,17816.55,100.00,1853.10,TakeProfit
NIFTY BANK,Short,2015-10-27 12:15:00,17838.3,2015-10-27 15:15:00,17800.6,37.7,1890.80,EOD SquareOff
NIFTY BANK,Long,2015-10-30 09:15:00,17306.5,2015-10-30 14:30:00,17225.3,-81.2,1809.60,StopLoss
NIFTY BANK,Short,2015-11-02 09:15:00,17347.15,2015-11-02 11:20:00,17247.15,100.00,1909.60,TakeProfit
NIFTY BANK,Short,2015-11-03 13:30:00,17271.3,2015-11-03 14:15:00,17360.6,-89.3,1820.30,StopLoss
NIFTY BANK,Long,2015-11-04 09:45:00,17384.55,2015-11-04 09:55:00,17363.45,-21.10,1799.20,StopLoss
NIFTY BANK,Long,2015-11-06 09:15:00,17069.2,2015-11-06 15:15:00,17090.15,20.95,1820.15,EOD SquareOff
NIFTY BANK,Long,2015-11-10 09:15:00,16949.7,2015-11-10 09:20:00,16893.7,-56.0,1764.15,StopLoss
NIFTY BANK,Long,2015-11-13 13:05:00,16938.25,2015-11-13 13:15:00,16920.2,-18.05,1746.10,StopLoss
NIFTY BANK,Long,2015-11-16 09:15:00,16967.95,2015-11-16 10:55:00,17067.95,100.00,1846.10,TakeProfit
NIFTY BANK,Short,2015-11-17 11:10:00,17123.5,2015-11-17 14:00:00,17158.4,-34.9,1811.20,StopLoss
NIFTY BANK,Long,2015-11-18 09:15:00,17125.6,2015-11-18 12:20:00,17093.8,-31.8,1779.40,StopLoss
NIFTY BANK,Short,2015-11-19 09:15:00,16898.3,2015-11-19 09:50:00,16951.3,-53.0,1726.40,StopLoss
NIFTY BANK,Short,2015-11-20 09:15:00,17013.8,2015-11-20 09:20:00,17041.7,-27.9,1698.50,StopLoss
NIFTY BANK,Short,2015-11-23 09:15:00,17079.55,2015-11-23 13:40:00,16979.55,100.00,1798.50,TakeProfit
NIFTY BANK,Long,2015-11-24 09:15:00,17036.5,2015-11-24 14:30:00,16981.8,-54.7,1743.80,StopLoss
NIFTY BANK,Long,2015-11-26 09:15:00,17033.95,2015-11-26 15:15:00,17033.0,-0.95,1742.85,EOD SquareOff
NIFTY BANK,Long,2015-11-27 09:15:00,17104.95,2015-11-27 09:45:00,17204.95,100.00,1842.85,TakeProfit
NIFTY BANK,Short,2015-12-01 09:40:00,17423.4,2015-12-01 10:05:00,17430.7,-7.3,1835.55,StopLoss
NIFTY BANK,Short,2015-12-02 09:15:00,17420.0,2015-12-02 10:15:00,17320.0,100.0,1935.55,TakeProfit
NIFTY BANK,Short,2015-12-07 10:50:00,16953.9,2015-12-07 10:55:00,16961.5,-7.6,1927.95,StopLoss
NIFTY BANK,Long,2015-12-09 09:15:00,16799.2,2015-12-09 09:20:00,16762.15,-37.05,1890.90,StopLoss
NIFTY BANK,Long,2015-12-10 09:15:00,16725.5,2015-12-10 09:20:00,16693.1,-32.4,1858.50,StopLoss
NIFTY BANK,Short,2015-12-11 09:20:00,16661.55,2015-12-11 11:35:00,16561.55,100.00,1958.50,TakeProfit
NIFTY BANK,Long,2015-12-14 10:15:00,16416.1,2015-12-14 10:35:00,16373.25,-42.85,1915.65,StopLoss
NIFTY BANK,Short,2015-12-15 09:15:00,16305.7,2015-12-15 09:50:00,16205.7,100.0,2015.65,TakeProfit
NIFTY BANK,Short,2015-12-17 11:05:00,16547.65,2015-12-17 11:35:00,16614.35,-66.70,1948.95,StopLoss
NIFTY BANK,Short,2015-12-18 09:15:00,16687.85,2015-12-18 09:40:00,16734.55,-46.70,1902.25,StopLoss
NIFTY BANK,Long,2015-12-21 09:15:00,16610.05,2015-12-21 09:30:00,16710.05,100.00,2002.25,TakeProfit
NIFTY BANK,Short,2015-12-22 09:40:00,16775.4,2015-12-22 09:45:00,16792.3,-16.9,1985.35,StopLoss
NIFTY BANK,Long,2015-12-23 09:15:00,16869.0,2015-12-23 09:35:00,16815.05,-53.95,1931.40,StopLoss
NIFTY BANK,Short,2015-12-24 09:20:00,16878.55,2015-12-24 14:00:00,16778.55,100.00,2031.40,TakeProfit
NIFTY BANK,Long,2015-12-28 09:15:00,16895.85,2015-12-28 14:40:00,16995.85,100.00,2131.40,TakeProfit
NIFTY BANK,Short,2015-12-29 09:15:00,16968.4,2015-12-29 13:45:00,16989.9,-21.5,2109.90,StopLoss
NIFTY BANK,Short,2015-12-30 09:15:00,16996.3,2015-12-30 14:15:00,16896.3,100.0,2209.90,TakeProfit
NIFTY BANK,Long,2015-12-31 09:20:00,16927.4,2015-12-31 09:25:00,16922.95,-4.45,2205.45,StopLoss
NIFTY BANK,Short,2016-01-01 09:15:00,16908.25,2016-01-01 13:40:00,16932.5,-24.25,2181.20,StopLoss
NIFTY BANK,Short,2016-01-04 09:15:00,16884.95,2016-01-04 10:10:00,16784.95,100.00,2281.20,TakeProfit
NIFTY BANK,Short,2016-01-05 09:15:00,16640.95,2016-01-05 09:50:00,16540.95,100.00,2381.20,TakeProfit
NIFTY BANK,Long,2016-01-06 10:30:00,16538.35,2016-01-06 10:35:00,16525.3,-13.05,2368.15,StopLoss
NIFTY BANK,Long,2016-01-08 09:15:00,16206.25,2016-01-08 10:00:00,16125.35,-80.90,2287.25,StopLoss
NIFTY BANK,Short,2016-01-12 09:15:00,16027.8,2016-01-12 10:10:00,15927.8,100.0,2387.25,TakeProfit
NIFTY BANK,Short,2016-01-13 09:15:00,15814.7,2016-01-13 09:25:00,15854.0,-39.3,2347.95,StopLoss
NIFTY BANK,Long,2016-01-14 13:00:00,15729.25,2016-01-14 13:45:00,15696.3,-32.95,2315.00,StopLoss
NIFTY BANK,Short,2016-01-15 09:15:00,15615.7,2016-01-15 09:20:00,15621.85,-6.15,2308.85,StopLoss
NIFTY BANK,Long,2016-01-18 11:10:00,15246.75,2016-01-18 11:15:00,15227.7,-19.05,2289.80,StopLoss
NIFTY BANK,Long,2016-01-19 09:15:00,15149.9,2016-01-19 09:55:00,15249.9,100.0,2389.80,TakeProfit
NIFTY BANK,Short,2016-01-20 09:15:00,14948.2,2016-01-20 09:40:00,14848.2,100.0,2489.80,TakeProfit
NIFTY BANK,Long,2016-01-21 09:15:00,15262.0,2016-01-21 09:20:00,15362.0,100.0,2589.80,TakeProfit
NIFTY BANK,Short,2016-01-27 09:15:00,15541.0,2016-01-27 15:15:00,15536.95,4.05,2593.85,EOD SquareOff
NIFTY BANK,Short,2016-01-28 09:15:00,15529.5,2016-01-28 15:00:00,15429.5,100.0,2693.85,TakeProfit
NIFTY BANK,Long,2016-01-29 13:25:00,15428.3,2016-01-29 14:35:00,15528.3,100.0,2793.85,TakeProfit
NIFTY BANK,Short,2016-02-01 09:20:00,15470.15,2016-02-01 12:35:00,15370.15,100.00,2893.85,TakeProfit
NIFTY BANK,Short,2016-02-02 09:15:00,15310.55,2016-02-02 09:20:00,15365.6,-55.05,2838.80,StopLoss
NIFTY BANK,Short,2016-02-04 10:20:00,14858.2,2016-02-04 10:40:00,14889.2,-31.0,2807.80,StopLoss
NIFTY BANK,Long,2016-02-05 09:15:00,14945.4,2016-02-05 10:20:00,15045.4,100.0,2907.80,TakeProfit
NIFTY BANK,Long,2016-02-12 14:25:00,14098.2,2016-02-12 14:55:00,14062.5,-35.7,2872.10,StopLoss
NIFTY BANK,Short,2016-02-16 09:30:00,14372.7,2016-02-16 12:35:00,14272.7,100.0,2972.10,TakeProfit
NIFTY BANK,Long,2016-02-19 09:25:00,14272.35,2016-02-19 09:35:00,14372.35,100.00,3072.10,TakeProfit
NIFTY BANK,Short,2016-02-22 11:40:00,14347.95,2016-02-22 13:25:00,14382.5,-34.55,3037.55,StopLoss
NIFTY BANK,Short,2016-02-25 09:15:00,13788.9,2016-02-25 12:10:00,13688.9,100.0,3137.55,TakeProfit
NIFTY BANK,Short,2016-02-26 09:15:00,13674.25,2016-02-26 12:20:00,13725.95,-51.70,3085.85,StopLoss
NIFTY BANK,Long,2016-02-29 09:15:00,13836.3,2016-02-29 11:05:00,13936.3,100.0,3185.85,TakeProfit
NIFTY BANK,Short,2016-03-03 09:15:00,15063.7,2016-03-03 13:25:00,15170.5,-106.8,3079.05,StopLoss
NIFTY BANK,Short,2016-03-04 09:15:00,15114.75,2016-03-04 09:40:00,15014.75,100.00,3179.05,TakeProfit
NIFTY BANK,Short,2016-03-08 09:15:00,15195.85,2016-03-08 09:40:00,15323.45,-127.60,3051.45,StopLoss
NIFTY BANK,Long,2016-03-09 12:20:00,15195.1,2016-03-09 13:55:00,15295.1,100.0,3151.45,TakeProfit
NIFTY BANK,Short,2016-03-10 10:00:00,15213.4,2016-03-10 12:55:00,15113.4,100.0,3251.45,TakeProfit
NIFTY BANK,Long,2016-03-11 09:30:00,15225.85,2016-03-11 09:55:00,15325.85,100.00,3351.45,TakeProfit
NIFTY BANK,Short,2016-03-15 09:15:00,15274.4,2016-03-15 09:20:00,15340.95,-66.55,3284.90,StopLoss
NIFTY BANK,Long,2016-03-16 09:15:00,15345.4,2016-03-16 09:40:00,15282.55,-62.85,3222.05,StopLoss
